Source,district,month,year,visitors
foreign,Medak,May,2019,0
foreign,Medak,June,2019,0
foreign,Medak,July,2019,0
foreign,Medak,August,2019,0
foreign,Medak,September,2019,0
foreign,Medak,October,2019,0
foreign,Medak,November,2019,0
foreign,Medak,December,2019,0
foreign,Medak,January,2018,0
foreign,Medak,February,2018,0
foreign,Medak,March,2018,0
foreign,Medak,April,2018,0
foreign,Medak,May,2018,0
foreign,Medak,June,2018,0
foreign,Medak,July,2018,0
foreign,Medak,August,2018,0
foreign,Medak,September,2018,0
foreign,Medak,October,2018,0
foreign,Medak,November,2018,0
foreign,Medak,December,2018,0
foreign,Medak,January,2016,0
foreign,Medak,February,2016,0
foreign,Medak,March,2016,0
foreign,Medak,April,2016,0
foreign,Medak,May,2016,0
foreign,Medak,June,2016,0
foreign,Medak,July,2016,0
foreign,Medak,August,2016,0
foreign,Medak,September,2016,0
foreign,Medak,October,2016,0
foreign,Medak,November,2016,0
foreign,Medak,December,2016,0
foreign,Medak,January,2017,0
foreign,Medak,February,2017,0
foreign,Medak,March,2017,0
foreign,Medak,April,2017,0
foreign,Medak,May,2017,0
foreign,Medak,June,2017,0
foreign,Medak,July,2017,0
foreign,Medak,August,2017,0
foreign,Medak,September,2017,0
foreign,Medak,October,2017,0
foreign,Medak,November,2017,0
foreign,Medak,December,2017,0
domestic,Mulugu,January,2019,0
domestic,Mulugu,February,2019,159640
domestic,Mulugu,March,2019,156610
domestic,Mulugu,April,2019,152570
domestic,Mulugu,May,2019,154550
domestic,Mulugu,June,2019,163480
domestic,Mulugu,July,2019,167700
domestic,Mulugu,August,2019,171050
domestic,Mulugu,September,2019,172900
domestic,Mulugu,October,2019,172500
domestic,Mulugu,November,2019,173700
domestic,Mulugu,December,2019,175100
foreign,Mulugu,January,2019,0
foreign,Mulugu,February,2019,45
foreign,Mulugu,March,2019,40
foreign,Mulugu,April,2019,40
foreign,Mulugu,May,2019,40
foreign,Mulugu,June,2019,50
foreign,Mulugu,July,2019,55
foreign,Mulugu,August,2019,50
foreign,Mulugu,September,2019,60
foreign,Mulugu,October,2019,60
foreign,Mulugu,November,2019,70
foreign,Mulugu,December,2019,65
domestic,Nagarkurnool,January,2016,154674
domestic,Nagarkurnool,February,2016,154674
domestic,Nagarkurnool,March,2016,154674
domestic,Nagarkurnool,April,2016,154674
domestic,Nagarkurnool,May,2016,154674
domestic,Nagarkurnool,June,2016,154674
domestic,Nagarkurnool,July,2016,154674
domestic,Nagarkurnool,August,2016,154674
domestic,Nagarkurnool,September,2016,154674
domestic,Nagarkurnool,October,2016,201050
domestic,Nagarkurnool,November,2016,188786
domestic,Nagarkurnool,December,2016,198637
domestic,Nagarkurnool,January,2017,382879
domestic,Nagarkurnool,February,2017,286258
domestic,Nagarkurnool,March,2017,184508
domestic,Nagarkurnool,April,2017,183697
domestic,Nagarkurnool,May,2017,183697
domestic,Nagarkurnool,June,2017,180010
domestic,Nagarkurnool,July,2017,180010
domestic,Nagarkurnool,August,2017,181861
domestic,Nagarkurnool,September,2017,118010
domestic,Nagarkurnool,October,2017,201050
domestic,Nagarkurnool,November,2017,188786
domestic,Nagarkurnool,December,2017,382879
domestic,Nagarkurnool,January,2018,228812
domestic,Nagarkurnool,February,2018,286258
domestic,Nagarkurnool,March,2018,184508
domestic,Nagarkurnool,April,2018,174592
domestic,Nagarkurnool,May,2018,183697
domestic,Nagarkurnool,June,2018,180010
domestic,Nagarkurnool,July,2018,93450
domestic,Nagarkurnool,August,2018,118010
domestic,Nagarkurnool,September,2018,118449
domestic,Nagarkurnool,October,2018,201050
domestic,Nagarkurnool,November,2018,121452
domestic,Nagarkurnool,December,2018,198637
domestic,Nagarkurnool,January,2019,228812
domestic,Nagarkurnool,February,2019,286258
domestic,Nagarkurnool,March,2019,184508
domestic,Nagarkurnool,April,2019,121460
domestic,Nagarkurnool,May,2019,184372
domestic,Nagarkurnool,June,2019,184508
domestic,Nagarkurnool,July,2019,93450
domestic,Nagarkurnool,August,2019,118010
domestic,Nagarkurnool,September,2019,175712
domestic,Nagarkurnool,October,2019,196160
domestic,Nagarkurnool,November,2019,121425
domestic,Nagarkurnool,December,2019,198637
foreign,Nagarkurnool,January,2016,20
foreign,Nagarkurnool,February,2016,20
foreign,Nagarkurnool,March,2016,20
foreign,Nagarkurnool,April,2016,20
foreign,Nagarkurnool,May,2016,20
foreign,Nagarkurnool,June,2016,20
foreign,Nagarkurnool,July,2016,20
foreign,Nagarkurnool,August,2016,20
foreign,Nagarkurnool,September,2016,20
foreign,Nagarkurnool,October,2016,8
foreign,Nagarkurnool,November,2016,11
foreign,Nagarkurnool,December,2016,10
foreign,Nagarkurnool,January,2017,19
foreign,Nagarkurnool,February,2017,25
foreign,Nagarkurnool,March,2017,24
foreign,Nagarkurnool,April,2017,29
foreign,Nagarkurnool,May,2017,31
foreign,Nagarkurnool,June,2017,35
foreign,Nagarkurnool,July,2017,25
foreign,Nagarkurnool,August,2017,23
foreign,Nagarkurnool,September,2017,32
foreign,Nagarkurnool,October,2017,18
foreign,Nagarkurnool,November,2017,21
foreign,Nagarkurnool,December,2017,29
foreign,Nagarkurnool,January,2018,35
foreign,Nagarkurnool,February,2018,15
foreign,Nagarkurnool,March,2018,14
foreign,Nagarkurnool,April,2018,15
foreign,Nagarkurnool,May,2018,19
foreign,Nagarkurnool,June,2018,15
foreign,Nagarkurnool,July,2018,17
foreign,Nagarkurnool,August,2018,22
foreign,Nagarkurnool,September,2018,22
foreign,Nagarkurnool,October,2018,8
foreign,Nagarkurnool,November,2018,30
foreign,Nagarkurnool,December,2018,10
foreign,Nagarkurnool,January,2019,35
foreign,Nagarkurnool,February,2019,15
foreign,Nagarkurnool,March,2019,14
foreign,Nagarkurnool,April,2019,18
foreign,Nagarkurnool,May,2019,14
foreign,Nagarkurnool,June,2019,14
foreign,Nagarkurnool,July,2019,17
foreign,Nagarkurnool,August,2019,22
foreign,Nagarkurnool,September,2019,7
foreign,Nagarkurnool,October,2019,3
foreign,Nagarkurnool,November,2019,30
foreign,Nagarkurnool,December,2019,10
domestic,Nalgonda,January,2016,566515
domestic,Nalgonda,February,2016,539467
domestic,Nalgonda,March,2016,619462
domestic,Nalgonda,April,2016,601253
domestic,Nalgonda,May,2016,628872
domestic,Nalgonda,June,2016,551239
domestic,Nalgonda,July,2016,582820
domestic,Nalgonda,August,2016,988102
domestic,Nalgonda,September,2016,742402
domestic,Nalgonda,October,2016,3508
domestic,Nalgonda,November,2016,21046
domestic,Nalgonda,December,2016,13775
domestic,Nalgonda,January,2017,4447
domestic,Nalgonda,February,2017,8652
domestic,Nalgonda,March,2017,8054
domestic,Nalgonda,April,2017,44295
domestic,Nalgonda,May,2017,10750
domestic,Nalgonda,June,2017,37879
domestic,Nalgonda,July,2017,21361
domestic,Nalgonda,August,2017,9363
domestic,Nalgonda,September,2017,17465
domestic,Nalgonda,October,2017,36066
domestic,Nalgonda,November,2017,17687
domestic,Nalgonda,December,2017,25897
domestic,Nalgonda,January,2018,36205
domestic,Nalgonda,February,2018,9971
domestic,Nalgonda,March,2018,9677
domestic,Nalgonda,April,2018,9779
domestic,Nalgonda,May,2018,10241
domestic,Nalgonda,June,2018,9066
domestic,Nalgonda,July,2018,9668
domestic,Nalgonda,August,2018,10135
domestic,Nalgonda,September,2018,21365
domestic,Nalgonda,October,2018,22332
domestic,Nalgonda,November,2018,5422
domestic,Nalgonda,December,2018,6777
domestic,Nalgonda,January,2019,21284
domestic,Nalgonda,February,2019,13697
domestic,Nalgonda,March,2019,8467
domestic,Nalgonda,April,2019,7202
domestic,Nalgonda,May,2019,26338
domestic,Nalgonda,June,2019,5558
domestic,Nalgonda,July,2019,19783
domestic,Nalgonda,August,2019,7473
domestic,Nalgonda,September,2019,5230
domestic,Nalgonda,October,2019,5290
domestic,Nalgonda,November,2019,7177
domestic,Nalgonda,December,2019,13419
foreign,Nalgonda,January,2019,0
foreign,Nalgonda,February,2019,0
foreign,Nalgonda,March,2019,0
foreign,Nalgonda,April,2019,0
foreign,Nalgonda,May,2019,0
foreign,Nalgonda,June,2019,0
foreign,Nalgonda,July,2019,0
foreign,Nalgonda,August,2019,0
foreign,Nalgonda,September,2019,0
foreign,Nalgonda,October,2019,0
foreign,Nalgonda,November,2019,0
foreign,Nalgonda,December,2019,0
foreign,Nalgonda,January,2018,0
foreign,Nalgonda,February,2018,0
foreign,Nalgonda,March,2018,0
foreign,Nalgonda,April,2018,0
foreign,Nalgonda,May,2018,0
foreign,Nalgonda,June,2018,0
foreign,Nalgonda,July,2018,0
foreign,Nalgonda,August,2018,0
foreign,Nalgonda,September,2018,0
foreign,Nalgonda,October,2018,0
foreign,Nalgonda,November,2018,0
foreign,Nalgonda,December,2018,0
foreign,Nalgonda,January,2016,0
foreign,Nalgonda,February,2016,0
foreign,Nalgonda,March,2016,0
foreign,Nalgonda,April,2016,0
foreign,Nalgonda,May,2016,0
foreign,Nalgonda,June,2016,0
foreign,Nalgonda,July,2016,0
foreign,Nalgonda,August,2016,0
foreign,Nalgonda,September,2016,0
foreign,Nalgonda,October,2016,0
foreign,Nalgonda,November,2016,0
foreign,Nalgonda,December,2016,0
foreign,Nalgonda,January,2017,0
foreign,Nalgonda,February,2017,0
foreign,Nalgonda,March,2017,0
foreign,Nalgonda,April,2017,0
foreign,Nalgonda,May,2017,0
foreign,Nalgonda,June,2017,0
foreign,Nalgonda,July,2017,0
foreign,Nalgonda,August,2017,0
foreign,Nalgonda,September,2017,0
foreign,Nalgonda,October,2017,0
foreign,Nalgonda,November,2017,0
foreign,Nalgonda,December,2017,0
domestic,Narayanpet,January,2019,32438
domestic,Narayanpet,February,2019,32438
domestic,Narayanpet,March,2019,32438
domestic,Narayanpet,April,2019,32438
domestic,Narayanpet,May,2019,32438
domestic,Narayanpet,June,2019,32438
domestic,Narayanpet,July,2019,68842
domestic,Narayanpet,August,2019,72249
domestic,Narayanpet,September,2019,62841
domestic,Narayanpet,October,2019,58213
domestic,Narayanpet,November,2019,62750
domestic,Narayanpet,December,2019,64355
foreign,Narayanpet,January,2019,0
foreign,Narayanpet,February,2019,0
foreign,Narayanpet,March,2019,0
foreign,Narayanpet,April,2019,0
foreign,Narayanpet,May,2019,0
foreign,Narayanpet,June,2019,0
foreign,Narayanpet,July,2019,0
foreign,Narayanpet,August,2019,0
foreign,Narayanpet,September,2019,0
foreign,Narayanpet,October,2019,0
foreign,Narayanpet,November,2019,0
foreign,Narayanpet,December,2019,5
domestic,Nirmal,January,2016,277412
domestic,Nirmal,February,2016,277412
domestic,Nirmal,March,2016,277412
domestic,Nirmal,April,2016,277412
domestic,Nirmal,May,2016,277412
domestic,Nirmal,June,2016,277412
domestic,Nirmal,July,2016,277412
domestic,Nirmal,August,2016,277412
domestic,Nirmal,September,2016,277412
domestic,Nirmal,October,2016,475955
domestic,Nirmal,November,2016,201388
domestic,Nirmal,December,2016,239267
domestic,Nirmal,January,2017,340311
domestic,Nirmal,February,2017,415326
domestic,Nirmal,March,2017,442057
domestic,Nirmal,April,2017,274132
domestic,Nirmal,May,2017,297233
domestic,Nirmal,June,2017,340359
domestic,Nirmal,July,2017,328101
domestic,Nirmal,August,2017,340430
domestic,Nirmal,September,2017,528540
domestic,Nirmal,October,2017,388644
domestic,Nirmal,November,2017,369365
domestic,Nirmal,December,2017,340585
domestic,Nirmal,January,2018,480241
domestic,Nirmal,February,2018,335447
domestic,Nirmal,March,2018,328099
domestic,Nirmal,April,2018,368645
domestic,Nirmal,May,2018,342650
domestic,Nirmal,June,2018,355197
domestic,Nirmal,July,2018,335356
domestic,Nirmal,August,2018,313910
domestic,Nirmal,September,2018,293859
domestic,Nirmal,October,2018,373291
domestic,Nirmal,November,2018,289169
domestic,Nirmal,December,2018,361461
domestic,Nirmal,January,2019,313675
domestic,Nirmal,February,2019,443898
domestic,Nirmal,March,2019,424964
domestic,Nirmal,April,2019,327971
domestic,Nirmal,May,2019,149705
domestic,Nirmal,June,2019,349747
domestic,Nirmal,July,2019,359495
domestic,Nirmal,August,2019,334646
domestic,Nirmal,September,2019,299827
domestic,Nirmal,October,2019,263412
domestic,Nirmal,November,2019,253388
domestic,Nirmal,December,2019,296050
foreign,Nirmal,January,2019,0
foreign,Nirmal,February,2019,0
foreign,Nirmal,March,2019,0
foreign,Nirmal,April,2019,0
foreign,Nirmal,May,2019,0
foreign,Nirmal,June,2019,0
foreign,Nirmal,July,2019,0
foreign,Nirmal,August,2019,0
foreign,Nirmal,September,2019,0
foreign,Nirmal,October,2019,0
foreign,Nirmal,November,2019,0
foreign,Nirmal,December,2019,0
foreign,Nirmal,January,2018,0
foreign,Nirmal,February,2018,0
foreign,Nirmal,March,2018,0
foreign,Nirmal,April,2018,0
foreign,Nirmal,May,2018,0
foreign,Nirmal,June,2018,0
foreign,Nirmal,July,2018,0
foreign,Nirmal,September,2018,0
foreign,Nirmal,October,2018,0
foreign,Nirmal,November,2018,0
foreign,Nirmal,December,2018,0
foreign,Nirmal,October,2016,0
foreign,Nirmal,November,2016,0
foreign,Nirmal,December,2016,0
foreign,Nirmal,January,2016,0
foreign,Nirmal,February,2016,0
foreign,Nirmal,March,2016,0
foreign,Nirmal,April,2016,0
foreign,Nirmal,May,2016,0
foreign,Nirmal,June,2016,0
foreign,Nirmal,July,2016,0
foreign,Nirmal,August,2016,0
foreign,Nirmal,September,2016,0
foreign,Nirmal,January,2017,0
foreign,Nirmal,February,2017,0
foreign,Nirmal,March,2017,0
foreign,Nirmal,April,2017,0
foreign,Nirmal,May,2017,0
foreign,Nirmal,July,2017,0
foreign,Nirmal,August,2017,0
foreign,Nirmal,September,2017,0
foreign,Nirmal,October,2017,0
foreign,Nirmal,November,2017,0
foreign,Nirmal,December,2017,0
foreign,Nirmal,June,2017,0
foreign,Nirmal,August,2018,2
domestic,Nizamabad,January,2016,576
domestic,Nizamabad,February,2016,869
domestic,Nizamabad,March,2016,408
domestic,Nizamabad,April,2016,476
domestic,Nizamabad,May,2016,554
domestic,Nizamabad,June,2016,367
domestic,Nizamabad,July,2016,644
domestic,Nizamabad,August,2016,589
domestic,Nizamabad,September,2016,553
domestic,Nizamabad,October,2016,434
domestic,Nizamabad,November,2016,617
domestic,Nizamabad,December,2016,355
domestic,Nizamabad,January,2017,613
domestic,Nizamabad,February,2017,1752
domestic,Nizamabad,March,2017,660
domestic,Nizamabad,April,2017,1048
domestic,Nizamabad,May,2017,1341
domestic,Nizamabad,June,2017,2391
domestic,Nizamabad,July,2017,1520
domestic,Nizamabad,August,2017,1583
domestic,Nizamabad,September,2017,933
domestic,Nizamabad,October,2017,6644
domestic,Nizamabad,November,2017,1677
domestic,Nizamabad,December,2017,1787
domestic,Nizamabad,January,2018,2495
domestic,Nizamabad,February,2018,7152
domestic,Nizamabad,March,2018,2903
domestic,Nizamabad,April,2018,3550
domestic,Nizamabad,May,2018,5360
domestic,Nizamabad,June,2018,1761
domestic,Nizamabad,July,2018,5882
domestic,Nizamabad,August,2018,10525
domestic,Nizamabad,September,2018,475
domestic,Nizamabad,October,2018,490
domestic,Nizamabad,November,2018,475
domestic,Nizamabad,December,2018,355
domestic,Nizamabad,January,2019,878
domestic,Nizamabad,February,2019,915
domestic,Nizamabad,March,2019,938
domestic,Nizamabad,April,2019,958
domestic,Nizamabad,May,2019,1193
domestic,Nizamabad,June,2019,686
domestic,Nizamabad,July,2019,990
domestic,Nizamabad,August,2019,1004
domestic,Nizamabad,September,2019,6572
domestic,Nizamabad,October,2019,8849
domestic,Nizamabad,November,2019,11950
domestic,Nizamabad,December,2019,11400
foreign,Nizamabad,January,2019,0
foreign,Nizamabad,March,2019,0
foreign,Nizamabad,April,2019,0
foreign,Nizamabad,May,2019,0
foreign,Nizamabad,June,2019,0
foreign,Nizamabad,July,2019,0
foreign,Nizamabad,August,2019,0
foreign,Nizamabad,September,2019,0
foreign,Nizamabad,October,2019,0
foreign,Nizamabad,November,2019,0
foreign,Nizamabad,December,2019,0
foreign,Nizamabad,February,2018,0
foreign,Nizamabad,March,2018,0
foreign,Nizamabad,April,2018,0
foreign,Nizamabad,May,2018,0
foreign,Nizamabad,June,2018,0
foreign,Nizamabad,August,2018,0
foreign,Nizamabad,September,2018,0
foreign,Nizamabad,October,2018,0
foreign,Nizamabad,November,2018,0
foreign,Nizamabad,December,2018,0
foreign,Nizamabad,January,2016,0
foreign,Nizamabad,February,2016,0
foreign,Nizamabad,March,2016,0
foreign,Nizamabad,April,2016,0
foreign,Nizamabad,May,2016,0
foreign,Nizamabad,June,2016,0
foreign,Nizamabad,July,2016,0
foreign,Nizamabad,August,2016,0
foreign,Nizamabad,September,2016,0
foreign,Nizamabad,October,2016,0
foreign,Nizamabad,November,2016,0
foreign,Nizamabad,December,2016,0
foreign,Nizamabad,January,2017,0
foreign,Nizamabad,February,2017,0
foreign,Nizamabad,March,2017,0
foreign,Nizamabad,May,2017,0
foreign,Nizamabad,June,2017,0
foreign,Nizamabad,July,2017,0
foreign,Nizamabad,August,2017,0
foreign,Nizamabad,September,2017,0
foreign,Nizamabad,October,2017,0
foreign,Nizamabad,November,2017,0
foreign,Nizamabad,December,2017,0
foreign,Nizamabad,April,2017,2
foreign,Nizamabad,January,2018,1
foreign,Nizamabad,July,2018,1
foreign,Nizamabad,February,2019,1
domestic,Peddapalli,January,2016,1187
domestic,Peddapalli,February,2016,1187
domestic,Peddapalli,March,2016,1187
domestic,Peddapalli,April,2016,1187
domestic,Peddapalli,May,2016,1187
domestic,Peddapalli,June,2016,1187
domestic,Peddapalli,July,2016,1187
domestic,Peddapalli,August,2016,1187
domestic,Peddapalli,September,2016,1187
domestic,Peddapalli,October,2016,950
domestic,Peddapalli,November,2016,1145
domestic,Peddapalli,December,2016,1149
domestic,Peddapalli,January,2017,1345
domestic,Peddapalli,February,2017,1378
domestic,Peddapalli,March,2017,965
domestic,Peddapalli,April,2017,750
domestic,Peddapalli,May,2017,640
domestic,Peddapalli,June,2017,885
domestic,Peddapalli,July,2017,1095
domestic,Peddapalli,August,2017,1385
domestic,Peddapalli,September,2017,1155
domestic,Peddapalli,October,2017,1595
domestic,Peddapalli,November,2017,1940
domestic,Peddapalli,December,2017,1765
domestic,Peddapalli,January,2018,2670
domestic,Peddapalli,February,2018,2695
domestic,Peddapalli,March,2018,2325
domestic,Peddapalli,April,2018,1940
domestic,Peddapalli,May,2018,1499
domestic,Peddapalli,June,2018,1580
domestic,Peddapalli,July,2018,1580
domestic,Peddapalli,August,2018,1595
domestic,Peddapalli,September,2018,1475
domestic,Peddapalli,October,2018,1545
domestic,Peddapalli,November,2018,1655
domestic,Peddapalli,December,2018,1695
domestic,Peddapalli,January,2019,1055
domestic,Peddapalli,February,2019,1157
domestic,Peddapalli,March,2019,895
domestic,Peddapalli,April,2019,942
domestic,Peddapalli,May,2019,802
domestic,Peddapalli,June,2019,735
domestic,Peddapalli,July,2019,1085
domestic,Peddapalli,August,2019,1505
domestic,Peddapalli,September,2019,1785
domestic,Peddapalli,October,2019,2080
domestic,Peddapalli,November,2019,2225
domestic,Peddapalli,December,2019,2315
foreign,Peddapalli,January,2019,0
foreign,Peddapalli,February,2019,0
foreign,Peddapalli,March,2019,0
foreign,Peddapalli,April,2019,0
foreign,Peddapalli,May,2019,0
foreign,Peddapalli,June,2019,0
foreign,Peddapalli,July,2019,0
foreign,Peddapalli,August,2019,0
foreign,Peddapalli,September,2019,0
foreign,Peddapalli,October,2019,0
foreign,Peddapalli,November,2019,0
foreign,Peddapalli,December,2019,0
foreign,Peddapalli,January,2018,0
foreign,Peddapalli,February,2018,0
foreign,Peddapalli,March,2018,0
foreign,Peddapalli,April,2018,0
foreign,Peddapalli,May,2018,0
foreign,Peddapalli,June,2018,0
foreign,Peddapalli,July,2018,0
foreign,Peddapalli,August,2018,0
foreign,Peddapalli,September,2018,0
foreign,Peddapalli,October,2018,0
foreign,Peddapalli,November,2018,0
foreign,Peddapalli,December,2018,0
foreign,Peddapalli,October,2016,0
foreign,Peddapalli,November,2016,0
foreign,Peddapalli,December,2016,0
foreign,Peddapalli,January,2016,0
foreign,Peddapalli,February,2016,0
foreign,Peddapalli,March,2016,0
foreign,Peddapalli,April,2016,0
foreign,Peddapalli,May,2016,0
foreign,Peddapalli,June,2016,0
foreign,Peddapalli,July,2016,0
foreign,Peddapalli,August,2016,0
foreign,Peddapalli,September,2016,0
foreign,Peddapalli,January,2017,0
foreign,Peddapalli,February,2017,0
foreign,Peddapalli,March,2017,0
foreign,Peddapalli,April,2017,0
foreign,Peddapalli,May,2017,0
foreign,Peddapalli,June,2017,0
foreign,Peddapalli,July,2017,0
foreign,Peddapalli,August,2017,0
foreign,Peddapalli,September,2017,0
foreign,Peddapalli,October,2017,0
foreign,Peddapalli,November,2017,0
foreign,Peddapalli,December,2017,0
domestic,Rajanna Sircilla,January,2016,870068
domestic,Rajanna Sircilla,February,2016,870068
domestic,Rajanna Sircilla,March,2016,870068
domestic,Rajanna Sircilla,April,2016,870068
domestic,Rajanna Sircilla,May,2016,870068
domestic,Rajanna Sircilla,June,2016,870068
domestic,Rajanna Sircilla,July,2016,870068
domestic,Rajanna Sircilla,August,2016,870068
domestic,Rajanna Sircilla,September,2016,870068
domestic,Rajanna Sircilla,October,2016,534484
domestic,Rajanna Sircilla,November,2016,864077
domestic,Rajanna Sircilla,December,2016,778240
domestic,Rajanna Sircilla,January,2017,615842
domestic,Rajanna Sircilla,February,2017,1255569
domestic,Rajanna Sircilla,March,2017,1030441
domestic,Rajanna Sircilla,April,2017,1146782
domestic,Rajanna Sircilla,May,2017,1117228
domestic,Rajanna Sircilla,June,2017,1113882
domestic,Rajanna Sircilla,July,2017,462022
domestic,Rajanna Sircilla,August,2017,1004410
domestic,Rajanna Sircilla,September,2017,487060
domestic,Rajanna Sircilla,October,2017,845620
domestic,Rajanna Sircilla,November,2017,1191129
domestic,Rajanna Sircilla,December,2017,1649362
domestic,Rajanna Sircilla,January,2018,2238074
domestic,Rajanna Sircilla,February,2018,1021787
domestic,Rajanna Sircilla,March,2018,1022669
domestic,Rajanna Sircilla,April,2018,833874
domestic,Rajanna Sircilla,May,2018,1021952
domestic,Rajanna Sircilla,June,2018,320886
domestic,Rajanna Sircilla,July,2018,937720
domestic,Rajanna Sircilla,August,2018,320952
domestic,Rajanna Sircilla,September,2018,818693
domestic,Rajanna Sircilla,October,2018,506563
domestic,Rajanna Sircilla,November,2018,840933
domestic,Rajanna Sircilla,December,2018,950128
domestic,Rajanna Sircilla,January,2019,6188298
domestic,Rajanna Sircilla,February,2019,1015550
domestic,Rajanna Sircilla,March,2019,1444971
domestic,Rajanna Sircilla,April,2019,1148062
domestic,Rajanna Sircilla,May,2019,1018131
domestic,Rajanna Sircilla,June,2019,1128849
domestic,Rajanna Sircilla,July,2019,422961
domestic,Rajanna Sircilla,August,2019,586118
domestic,Rajanna Sircilla,September,2019,501293
domestic,Rajanna Sircilla,October,2019,646492
domestic,Rajanna Sircilla,November,2019,1259371
domestic,Rajanna Sircilla,December,2019,1472801
foreign,Rajanna Sircilla,January,2019,0
foreign,Rajanna Sircilla,February,2019,0
foreign,Rajanna Sircilla,March,2019,0
foreign,Rajanna Sircilla,April,2019,0
foreign,Rajanna Sircilla,May,2019,0
foreign,Rajanna Sircilla,June,2019,0
foreign,Rajanna Sircilla,July,2019,0
foreign,Rajanna Sircilla,August,2019,0
foreign,Rajanna Sircilla,September,2019,0
foreign,Rajanna Sircilla,October,2019,0
foreign,Rajanna Sircilla,November,2019,0
foreign,Rajanna Sircilla,December,2019,0
foreign,Rajanna Sircilla,January,2018,0
foreign,Rajanna Sircilla,February,2018,0
foreign,Rajanna Sircilla,March,2018,0
foreign,Rajanna Sircilla,April,2018,0
foreign,Rajanna Sircilla,May,2018,0
foreign,Rajanna Sircilla,June,2018,0
foreign,Rajanna Sircilla,July,2018,0
foreign,Rajanna Sircilla,August,2018,0
foreign,Rajanna Sircilla,September,2018,0
foreign,Rajanna Sircilla,October,2018,0
foreign,Rajanna Sircilla,November,2018,0
foreign,Rajanna Sircilla,December,2018,0
foreign,Rajanna Sircilla,October,2016,0
foreign,Rajanna Sircilla,November,2016,0
foreign,Rajanna Sircilla,December,2016,0
foreign,Rajanna Sircilla,January,2016,0
foreign,Rajanna Sircilla,February,2016,0
foreign,Rajanna Sircilla,March,2016,0
foreign,Rajanna Sircilla,April,2016,0
foreign,Rajanna Sircilla,May,2016,0
foreign,Rajanna Sircilla,June,2016,0
foreign,Rajanna Sircilla,July,2016,0
foreign,Rajanna Sircilla,August,2016,0
foreign,Rajanna Sircilla,September,2016,0
foreign,Rajanna Sircilla,January,2017,0
foreign,Rajanna Sircilla,February,2017,0
foreign,Rajanna Sircilla,March,2017,0
foreign,Rajanna Sircilla,April,2017,0
foreign,Rajanna Sircilla,May,2017,0
foreign,Rajanna Sircilla,June,2017,0
foreign,Rajanna Sircilla,July,2017,0
foreign,Rajanna Sircilla,August,2017,0
foreign,Rajanna Sircilla,September,2017,0
foreign,Rajanna Sircilla,October,2017,0
foreign,Rajanna Sircilla,November,2017,0
foreign,Rajanna Sircilla,December,2017,0
domestic,Sangareddy,January,2016,217177
domestic,Sangareddy,February,2016,217177
domestic,Sangareddy,March,2016,217177
domestic,Sangareddy,April,2016,217177
domestic,Sangareddy,May,2016,217177
domestic,Sangareddy,June,2016,217177
domestic,Sangareddy,July,2016,217177
domestic,Sangareddy,August,2016,217177
domestic,Sangareddy,September,2016,217177
domestic,Sangareddy,October,2016,274000
domestic,Sangareddy,November,2016,349000
domestic,Sangareddy,December,2016,155000
domestic,Sangareddy,January,2017,195000
domestic,Sangareddy,February,2017,140000
domestic,Sangareddy,March,2017,275000
domestic,Sangareddy,April,2017,215000
domestic,Sangareddy,May,2017,215000
domestic,Sangareddy,June,2017,180000
domestic,Sangareddy,July,2017,195000
domestic,Sangareddy,August,2017,295000
domestic,Sangareddy,September,2017,200000
domestic,Sangareddy,October,2017,232000
domestic,Sangareddy,November,2017,324500
domestic,Sangareddy,December,2017,356950
domestic,Sangareddy,January,2018,254000
domestic,Sangareddy,February,2018,540000
domestic,Sangareddy,March,2018,158500
domestic,Sangareddy,April,2018,162500
domestic,Sangareddy,May,2018,157000
domestic,Sangareddy,June,2018,93500
domestic,Sangareddy,July,2018,108600
domestic,Sangareddy,August,2018,205000
domestic,Sangareddy,September,2018,125000
domestic,Sangareddy,October,2018,171800
domestic,Sangareddy,November,2018,160000
domestic,Sangareddy,December,2018,134000
domestic,Sangareddy,January,2019,144000
domestic,Sangareddy,February,2019,148000
domestic,Sangareddy,March,2019,747000
domestic,Sangareddy,April,2019,205000
domestic,Sangareddy,May,2019,133000
domestic,Sangareddy,June,2019,347000
domestic,Sangareddy,July,2019,467000
domestic,Sangareddy,August,2019,466150
domestic,Sangareddy,September,2019,468350
domestic,Sangareddy,October,2019,467470
domestic,Sangareddy,November,2019,481720
domestic,Sangareddy,December,2019,478470
foreign,Sangareddy,January,2019,0
foreign,Sangareddy,February,2019,0
foreign,Sangareddy,March,2019,0
foreign,Sangareddy,April,2019,0
foreign,Sangareddy,May,2019,0
foreign,Sangareddy,June,2019,0
foreign,Sangareddy,July,2019,0
foreign,Sangareddy,August,2019,0
foreign,Sangareddy,September,2019,0
foreign,Sangareddy,October,2019,0
foreign,Sangareddy,November,2019,0
foreign,Sangareddy,December,2019,0
foreign,Sangareddy,January,2018,0
foreign,Sangareddy,February,2018,0
foreign,Sangareddy,March,2018,0
foreign,Sangareddy,April,2018,0
foreign,Sangareddy,May,2018,0
foreign,Sangareddy,June,2018,0
foreign,Sangareddy,July,2018,0
foreign,Sangareddy,August,2018,0
foreign,Sangareddy,September,2018,0
foreign,Sangareddy,October,2018,0
foreign,Sangareddy,November,2018,0
